SK_ID_CURR,N_BUREAU_LOANS,N_BUREAU_ACTIVE,N_BUREAU_BAD_DEBT,AVG_BUREAU_CREDIT_SUM
101139,6,0,0,61526.25
101140,34,8,0,191571.48
101141,8,4,0,236577.55
101142,7,5,0,75622.016
101144,5,2,0,113400.0
101145,3,2,0,975750.0
101146,1,0,0,27076.5
101147,12,6,0,178355.2
101148,2,0,0,32919.75
101150,5,2,0,124897.92
101151,2,0,0,205159.5
101152,3,2,0,228646.5
101153,2,1,0,129429.0
101154,2,0,0,197565.75
101155,10,5,0,593557.2
101156,2,1,0,2.26125e+06
101157,4,0,0,146611.12
101158,2,1,0,40617.0
101159,4,2,0,60167.676
101162,2,1,0,91980.0
101164,5,2,0,962952.3
101166,5,4,0,62333.1
101167,9,5,0,90663.984
101168,7,3,0,195735.67
101169,1,0,0,454500.0
101170,11,4,0,256993.94
101171,14,6,0,121604.4
101172,3,2,0,778158.0
101173,2,1,0,62965.418
101174,12,4,0,128148.26
101175,5,0,0,283796.84
101176,1,0,0,163075.5
101177,21,6,0,156749.23
101178,9,3,0,776119.0
101179,12,5,0,421494.38
101180,1,1,0,243000.0
101181,6,3,0,151921.5
101182,1,1,0,225000.0
101183,4,3,0,371812.5
101184,9,2,0,132245.5
101185,2,0,0,250715.25
101186,6,4,0,251250.0
101188,2,1,0,375750.0
101189,4,1,0,159374.25
101190,8,3,0,77036.625
101191,9,4,0,44219.645
101192,2,0,0,109620.14
101194,11,2,0,88284.6
101195,8,2,0,175527.0
101196,2,2,0,135000.0
101197,11,5,0,300730.1
101198,1,1,0,81897.48
101199,4,1,0,1.1249438e+06
101200,7,1,0,393047.0
101201,4,2,0,59134.836
101202,2,1,0,55720.62
101204,2,0,0,136649.25
101205,1,1,0,41778.0
101206,1,0,0,22455.0
101207,5,2,0,271260.0
101208,6,2,0,128488.336
101209,6,3,0,973550.25
101210,10,5,0,383736.75
101211,7,4,0,312975.0
101212,3,1,0,110329.5
101213,20,4,0,116775.71
101214,2,2,0,1.152e+06
101215,3,2,0,3.8475252e+06
101216,7,2,0,223070.78
101217,1,0,0,130005.0
101218,5,4,0,1.1061478e+06
101219,7,2,0,458912.56
101221,5,2,0,209375.1
101222,2,0,0,47580.75
101223,2,1,0,1.834299e+06
101224,5,0,0,228888.0
101226,2,2,0,102352.5
101227,1,0,0,1.3545e+06
101228,1,1,0,77395.5
101229,3,1,0,224895.0
101230,9,2,0,1.4908835e+06
101232,7,0,0,72675.836
101233,5,1,0,115163.1
101234,1,0,0,225000.0
101236,6,4,0,896250.0
101237,8,4,0,76809.586
101238,5,4,0,55874.51
101239,1,0,0,81900.0
101240,8,2,0,274681.12
101241,4,2,0,793259.0
101243,1,1,0,474300.0
101244,1,0,0,52146.0
101245,3,3,0,31112.79
101246,7,5,0,118928.57
101247,2,0,0,8932.5
101248,6,4,0,273525.5
101249,7,5,0,343638.0
101250,2,0,0,33266.25
101251,2,1,0,105439.5
101252,2,0,0,99445.5
101253,2,0,0,29634.637
101254,8,2,0,265167.6
101255,6,5,0,198379.69
101256,2,1,0,2.030004e+06
101257,5,1,0,145080.9
101258,7,3,0,580201.4
101259,2,1,0,27893.25
101260,3,1,0,237994.12
101261,1,1,0,450000.0
101262,9,2,0,100402.47
101263,1,1,0,112500.0
101264,1,0,0,270000.0
101265,3,1,0,298832.97
101266,2,0,0,100467.0
101267,8,4,0,483752.28
101268,11,1,0,24954.545
101269,3,1,0,747603.0
101270,1,1,0,270000.0
101271,11,2,0,104768.4
101272,4,0,0,96993.66
101273,1,0,0,36801.0
101275,1,1,0,603000.0
101276,6,1,0,186652.27
101277,8,6,0,175097.75
101278,12,5,0,163631.25
101280,1,0,0,99976.5
101281,2,2,0,9000.0
101282,5,2,0,191890.8
101283,1,0,0,22500.0
101284,1,0,0,94376.2
101285,1,1,0,472500.0
101286,5,1,0,136530.9
101287,2,1,0,527753.25
101289,5,2,0,163323.03
101290,15,2,0,145134.33
101293,3,2,0,351136.5
101294,1,1,0,2.25e+06
101296,5,3,0,180900.0
101297,6,1,0,165914.73
101298,9,2,0,225951.27
101299,2,1,0,5.562812e+06
101300,10,5,0,206515.05
101301,1,1,0,1.35e+06
101302,1,0,0,13455.0
101303,3,2,0,86227.5
101304,1,1,0,67500.0
101305,9,2,0,70713.47
101306,6,4,0,184117.7
101307,6,1,0,183391.5
101308,9,3,0,435446.66
101310,17,2,0,99138.64
101311,14,4,0,146109.1
101313,6,5,0,293400.0
101314,3,1,0,190162.5
101315,5,2,0,256294.05
101316,7,1,0,77434.836
101317,2,1,0,107725.05
101318,4,1,0,133870.5
101319,1,1,0,61927.246
101320,4,1,0,101242.125
101321,11,1,0,226630.39
101323,6,2,0,179437.5
101324,2,1,0,179513.34
101325,7,3,0,107677.29
101326,7,2,0,71800.07
101327,7,5,0,386363.56
101328,4,2,0,65297.25
101329,7,1,0,140016.9
101330,2,1,0,582052.5
101331,16,3,0,239419.45
101334,4,0,0,416250.0
101335,8,1,0,299430.4
101336,7,4,0,131375.08
101337,2,1,0,123711.75
101339,12,7,0,238186.27
101341,2,0,0,480615.75
101342,6,4,0,749563.5
101343,12,5,0,745099.2
101344,9,3,0,873441.5
101346,3,0,0,68595.0
101347,3,2,0,274650.0
101348,1,1,0,70168.5
101349,1,1,0,540000.0
101350,2,0,0,32492.34
101351,3,0,0,168687.0
101352,5,0,0,183849.53
101353,5,1,0,820233.0
101354,6,3,0,185822.25
101355,19,7,0,154101.67
101356,2,2,0,450000.0
101358,2,0,0,348750.0
101359,7,3,0,350167.34
101360,5,1,0,163665.0
101362,11,6,0,121269.68
101364,4,3,0,423000.0
101365,1,1,0,67500.0
101368,6,1,0,1.1338399e+06
101369,2,2,0,967500.0
101370,3,2,0,267460.5
101371,8,3,0,194528.12
101372,5,2,0,277631.1
101373,6,2,0,440029.9
101374,1,1,0,225000.0
101375,5,1,0,193829.83
101377,2,0,0,172066.5
101378,4,0,0,104222.25
101379,10,7,0,69636.234
101380,7,0,0,72380.89
101381,2,0,0,294286.5
101382,2,2,0,900000.0
101383,4,2,0,415548.38
101384,2,1,0,63225.0
101385,2,1,0,401625.0
101387,2,0,0,112500.0
101388,11,6,0,291681.8
101389,5,3,0,275353.62
101391,10,7,0,526997.7
101392,3,0,0,265521.0
101393,10,4,0,332201.4
101394,2,1,0,97638.75
101395,7,1,0,282875.03
101396,1,0,0,50582.7
101398,1,1,0,45000.0
101399,4,2,0,217726.92
101400,8,6,0,219078.0
101402,1,0,0,120600.0
101403,4,2,0,518003.56
101404,2,2,0,999000.0
101405,14,2,0,346289.47
101406,8,6,0,94568.85
101407,2,0,0,47250.0
101408,8,1,0,246428.44
101409,1,0,0,912222.0
101410,11,6,0,178204.67
101411,9,3,0,153753.95
101412,3,0,0,47398.5
101413,4,1,0,190525.5
101414,2,1,0,297000.0
101415,5,2,0,337000.84
101416,1,1,0,315000.0
101417,3,2,0,140791.5
101419,6,3,0,370686.03
101420,3,3,0,456366.0
101421,7,2,0,115280.055
101422,1,0,0,1.8e+06
101424,2,2,0,337500.0
101425,2,1,0,398902.5
101426,3,2,0,98685.0
101427,5,4,0,96703.38
101428,11,3,0,384973.78
101430,2,0,0,37500.434
101431,14,5,0,221373.1
101432,9,3,0,186289.2
101433,3,3,0,706500.0
101434,1,0,0,161196.75
101435,6,3,0,265170.0
101437,15,3,0,430015.78
101439,6,1,0,377451.75
101440,1,1,0,449865.0
101441,12,3,0,93778.46
101442,5,1,0,144467.1
101444,2,1,0,75674.25
101447,2,2,0,137250.0
101449,11,2,0,216636.14
101450,8,2,0,247852.92
101452,3,2,0,1.0797e+06
101453,15,3,0,344991.0
101454,4,2,0,262617.75
101455,2,2,0,497250.0
101457,4,1,0,129271.37
101458,1,1,0,1.611e+06
101461,5,3,0,706500.0
101462,3,2,0,103534.5
101463,2,1,0,31812.75
101464,10,5,0,251362.05
101465,8,2,0,136443.94
101466,4,0,0,102147.75
101467,1,0,0,270000.0
101468,3,1,0,57678.72
101469,6,0,0,440807.25
101471,10,1,0,175847.4
101472,3,0,0,39390.87
101473,7,4,0,91139.08
101475,2,1,0,180000.0
101476,5,1,0,429741.0
101478,8,2,0,444548.25
101479,5,4,0,397967.75
101481,2,2,0,1.0125e+06
101482,5,3,0,989911.8
101483,2,1,0,297695.25
101484,3,1,0,2.653767e+06
101485,11,1,0,107622.57
101486,8,3,0,78969.375
101487,4,1,0,38685.555
101488,10,2,0,285821.06
101490,4,1,0,534937.5
101491,8,0,0,40602.453
101492,1,1,0,112500.0
101493,3,1,0,1.414797e+06
101494,1,1,0,135000.0
101495,7,6,0,253465.83
101496,7,3,0,66371.14
101497,5,3,0,872593.2
101498,6,3,0,510480.0
101499,6,1,0,145624.83
101501,1,0,0,19201.5
101502,1,0,0,77715.0
101503,5,2,0,60831.0
101504,13,3,0,278839.56
101505,5,2,0,222201.0
101506,1,1,0,138285.0
101508,3,1,0,192217.5
101511,1,0,0,9000.0
101512,4,3,0,207046.27
101513,3,2,0,143678.86
101514,10,3,0,537440.44
101515,11,5,0,32292.0
101516,2,0,0,42313.5
101517,2,1,0,3.3827625e+06
101519,5,3,0,156996.0
101520,6,4,0,166128.0
101521,4,3,0,127999.95
101522,3,1,0,84444.0
101524,7,3,0,614505.2
101525,4,2,0,247988.25
101527,2,0,0,151195.5
101528,1,0,0,69432.3
101529,7,2,0,370037.28
101530,3,1,0,120751.96
101531,2,2,0,430487.62
101532,14,3,0,228738.48
101533,5,1,0,160002.0
101534,4,2,0,322022.25
101536,13,4,0,406805.53
101537,1,0,0,83385.0
101538,1,0,0,174285.0
101539,2,0,0,34580.25
101540,2,0,0,61875.0
101541,2,1,0,337500.0
101542,4,2,0,160748.28
101543,12,5,0,747724.56
101544,1,0,0,1.2682935e+06
101545,14,5,0,316597.75
101548,1,1,0,229500.0
101549,6,1,0,781391.06
101550,2,2,0,1.1925e+06
101552,4,1,0,65169.516
101553,9,3,0,230620.5
101554,8,3,0,98806.81
101555,16,6,0,201139.03
101556,1,1,0,6.75e+06
101557,7,2,0,48932.355
101558,32,11,0,99613.26
101560,9,4,0,86372.17
101561,4,2,0,193221.0
101562,7,5,0,421773.28
101563,2,1,0,119810.27
101567,4,2,0,456750.0
101568,2,0,0,59939.867
101569,3,2,0,108046.02
101570,3,2,0,225000.0
101571,4,1,0,123169.7
101573,6,2,0,132778.1
101575,3,1,0,389850.0
101576,4,3,0,80240.17
101577,11,4,0,176813.73
101578,3,1,0,233242.08
101579,3,1,0,106105.375
101580,4,1,0,161454.38
101581,1,1,0,79974.0
101583,2,1,0,93825.0
101585,8,3,0,424663.88
101586,1,1,0,315000.0
101587,3,2,0,341061.16
101588,5,1,0,107727.75
101589,8,4,0,536737.5
101590,8,4,0,1.4869602e+06
101591,5,2,0,50904.992
101593,1,0,0,116100.0
101594,7,2,0,599069.56
101595,5,1,0,116829.0
101597,7,2,0,208695.86
101598,2,1,0,144000.0
101599,6,2,0,203574.77
101600,7,4,0,247581.0
101601,2,0,0,135653.16
101602,2,0,0,18432.0
101603,10,5,0,114678.0
101604,8,1,0,56290.297
101605,15,3,0,166835.11
101606,3,0,0,53139.0
101607,6,2,0,163992.0
101608,3,2,0,221386.5
101609,4,2,0,819009.25
101610,13,5,0,481059.44
101611,7,2,0,193287.05
101612,5,1,0,153817.97
101613,10,2,0,167360.0
101615,4,1,0,543873.4
101616,3,1,0,765039.0
101618,6,1,0,89657.56
101619,3,2,0,4.05e+06
101620,9,3,0,195787.5
101621,3,1,0,139348.5
101623,5,2,0,117000.0
101624,2,0,0,81126.0
101625,7,1,0,121116.27
101626,2,1,0,912975.75
101627,7,1,0,40591.285
101628,4,0,0,143122.66
101629,13,6,0,522430.47
101630,2,0,0,79422.75
101631,5,1,0,50323.24
101632,2,2,0,1.414296e+06
101633,8,2,0,237152.34
101634,3,2,0,159393.0
101636,3,1,0,70539.0
101637,2,1,0,213750.0
101638,5,0,0,65236.68
101639,1,0,0,225000.0
101640,4,3,0,135787.5
101641,1,0,0,67567.5
101642,6,4,0,207338.0
101643,9,3,0,155416.03
101644,13,4,0,1.4918888e+06
101645,17,7,0,210634.94
101646,7,4,0,493789.44
101648,5,3,0,418132.9
101649,6,1,0,369726.0
101652,7,0,0,134698.44
101653,3,2,0,1.233e+06
101654,4,2,0,184890.38
101655,11,1,0,413796.78
101656,5,1,0,264659.4
101657,8,5,0,180718.12
101658,7,2,0,1.270368e+06
101659,17,2,0,873260.06
101661,5,3,0,256234.5
101662,1,1,0,5.4e+06
101663,8,3,0,402155.0
101665,5,0,0,104760.0
101666,1,0,0,270000.0
101667,2,1,0,276113.25
101668,1,1,0,123552.0
101669,28,5,0,27311.771
101670,4,3,0,226687.5
101671,1,0,0,49099.5
101672,13,4,0,491045.7
101673,10,3,0,281575.03
101674,5,4,0,411449.4
101676,2,2,0,33630.75
101677,3,0,0,163587.0
101678,3,1,0,228000.0
101679,13,6,0,1.1489938e+06
101680,9,2,0,127957.5
101681,9,3,0,102279.0
101682,7,5,0,116141.79
101685,22,5,0,310379.62
101686,16,4,0,62002.098
101687,9,2,0,45944.367
101689,4,2,0,213131.25
101690,8,5,0,243279.33
101691,1,0,0,1.114839e+06
101693,4,3,0,76488.75
101694,1,0,0,900000.0
101696,5,4,0,395010.0
101698,5,3,0,618642.0
101700,3,3,0,498000.0
101701,11,3,0,300277.28
101702,7,3,0,367910.9
101703,12,8,0,667050.8
101704,9,3,0,574101.75
101705,24,10,0,958124.06
101706,2,0,0,2.7944842e+06
101707,6,3,0,107448.0
101708,3,0,0,31590.0
101709,9,2,0,163153.0
101710,8,4,0,112140.13
101712,5,4,0,726182.9
101713,2,2,0,1.9935e+06
101714,5,3,0,82219.78
101715,5,3,0,117234.9
101716,2,1,0,110072.25
101717,4,1,0,891326.25
101718,6,2,0,790695.0
101719,6,4,0,170555.81
101720,10,2,0,67138.06
101721,2,0,0,322227.0
101722,4,1,0,226318.12
101724,2,1,0,177030.0
101725,3,0,0,867660.44
101728,5,0,0,69285.484
101729,5,4,0,401247.9
101730,1,0,0,34002.0
101731,5,1,0,452036.2
101732,6,4,0,266420.78
101734,5,2,0,164700.0
101735,3,2,0,326958.03
101737,25,4,0,498623.56
101739,4,2,0,585000.0
101740,12,5,0,457198.47
101741,8,4,0,69112.51
101742,2,2,0,837000.0
101743,1,0,0,58455.0
101744,1,1,0,0.0
101745,12,1,0,77427.23
101746,1,0,0,495000.0
101747,2,0,0,66505.19
101748,8,3,0,607863.25
101749,15,5,0,158636.73
101750,1,0,0,28350.0
101751,3,1,0,646500.0
101753,4,1,0,69991.875
101754,7,4,0,660933.6
101755,7,1,0,361127.56
101756,1,0,0,120892.5
101757,9,2,0,168000.0
101758,3,2,0,506119.0
101759,2,1,0,62032.5
101760,2,2,0,213750.0
101762,7,3,0,591428.56
101763,7,1,0,53820.0
101764,7,2,0,636813.94
101765,2,2,0,225000.0
101766,2,0,0,87920.64
101767,5,2,0,278202.94
101768,13,7,0,249772.11
101769,3,2,0,3.1831394e+07
101770,10,4,0,141746.45
101771,4,2,0,177639.3
101773,15,5,0,148754.45
101774,7,3,0,217992.22
101775,10,2,0,227824.66
101776,2,0,0,113557.5
101777,16,5,0,106617.7
101778,3,1,0,362274.0
101779,8,5,0,149347.12
101780,15,3,0,399162.9
101781,11,5,0,95550.945
101783,16,3,0,487278.25
101784,6,2,0,239066.25
101786,2,0,0,109800.0
101787,1,0,0,337500.0
101788,1,0,0,68724.27
101789,9,4,0,941543.0
101790,1,0,0,25573.5
101791,6,3,0,155025.4
101792,2,1,0,337500.0
101793,2,1,0,10535.963
101794,4,2,0,105688.97
101795,9,3,0,485344.0
101796,8,4,0,265921.2
101797,1,0,0,47880.0
101799,1,0,0,13842.0
101800,2,1,0,360000.0
101801,1,0,0,2.025e+06
101802,10,1,0,574300.8
101803,1,0,0,33201.0
101804,9,0,0,180369.97
101806,2,1,0,124200.0
101807,14,6,0,306732.1
101809,2,1,0,402750.0
101810,3,0,0,75520.195
101812,7,3,0,98864.98
101813,6,2,0,477000.0
101814,3,2,0,328500.0
101815,1,1,0,46620.0
101817,7,2,0,161090.88
101819,6,5,0,893851.5
101820,7,2,0,490744.94
101821,6,3,0,538397.25
101823,3,1,0,158538.0
101825,4,1,0,64480.05
101826,4,3,0,223246.64
101827,4,2,0,110118.375
101828,11,5,0,97130.63
101829,13,2,0,696048.94
101830,8,1,0,47228.84
101831,1,1,0,108000.0
101832,3,0,0,71280.52
101833,12,8,0,169335.75
101834,1,1,0,360000.0
101835,4,2,0,212101.05
101836,6,2,0,62307.75
101837,4,3,0,1.1227612e+06
101838,14,5,0,120560.31
101839,18,4,0,2.757101e+06
101840,5,1,0,2.2095e+06
101842,13,7,0,145431.47
101843,4,3,0,479464.88
101844,2,0,0,36157.5
101845,8,3,0,178367.53
101847,4,0,0,432630.6
101848,8,4,0,117588.94
101849,8,4,0,196866.0
101850,1,0,0,438426.0
101851,2,2,0,111942.0
101852,6,3,0,158454.0
101853,6,3,0,263490.75
101855,2,2,0,922500.0
101857,3,2,0,458653.5
101858,5,3,0,448200.0
101859,6,3,0,140412.0
101860,3,2,0,301500.0
101861,3,2,0,59358.0
101862,1,0,0,15705.0
101863,3,2,0,300474.0
101864,2,0,0,36771.75
101865,5,2,0,693675.0
101866,1,0,0,675000.0
101867,1,1,0,675000.0
101868,3,1,0,339000.0
101869,4,3,0,262348.88
101870,2,0,0,53641.35
101871,12,5,0,145272.83
101872,3,3,0,1.8522975e+06
101873,2,1,0,438463.2
101874,10,8,0,116227.914
101875,7,2,0,516425.16
101876,7,2,0,98902.484
101877,1,0,0,145215.0
101878,12,6,0,443186.53
101879,9,2,0,350756.22
101880,5,2,0,2.0853e+06
101881,2,1,0,241987.5
101882,3,2,0,253194.0
101884,3,2,0,101936.19
101885,2,0,0,132297.97
101886,4,3,0,863738.5
101887,4,2,0,452259.16
101888,2,2,0,787500.0
101889,5,3,0,27992.457
101890,5,2,0,1.4881318e+06
101891,11,6,0,98852.15
101892,1,0,0,104175.0
101893,6,3,0,951750.0
101894,6,3,0,123481.5
101895,3,1,0,64917.0
101896,8,3,0,335095.88
101897,3,0,0,172500.0
101898,5,2,0,81197.1
101899,8,1,0,61942.5
101900,2,1,0,105232.5
101901,2,0,0,189000.0
101902,4,3,0,325350.0
101903,2,1,0,118516.21
101904,10,6,0,245266.66
101905,8,2,0,92003.31
101907,8,4,0,3.5529688e+06
101908,3,2,0,212153.7
101909,5,3,0,389010.47
101912,6,3,0,317275.9
101913,4,2,0,312504.75
101914,1,1,0,180000.0
101915,21,1,0,199634.36
101917,4,0,0,165447.78
101918,2,0,0,64278.0
101919,4,2,0,109701.0
101920,6,2,0,1.06827e+06
101921,1,0,0,302791.1
101922,2,0,0,174372.75
101923,5,1,0,321521.1
101924,1,0,0,238162.5
101925,2,1,0,113121.09
101926,3,1,0,161580.0
101927,9,3,0,323734.0
101928,5,3,0,102726.59
101929,3,1,0,675000.0
101930,5,2,0,540188.4
101931,8,4,0,364919.62
101932,6,2,0,856552.5
101934,5,0,0,328509.0
101935,5,3,0,109072.79
101936,7,5,0,243916.08
101938,6,4,0,332516.25
101939,6,3,0,509976.66
101940,11,5,0,783000.0
101941,1,1,0,225000.0
101942,3,1,0,191095.5
101943,4,1,0,84690.0
101944,1,1,0,900004.5
101945,4,1,0,546772.5
101946,6,3,0,393066.75
101947,6,1,0,197587.5
101948,2,1,0,159639.75
101949,1,1,0,90000.0
101950,5,3,0,209080.42
101951,11,6,0,433847.47
101952,2,2,0,945225.0
101953,1,0,0,85270.5
101954,7,3,0,278163.0
101955,10,4,0,379108.8
101956,5,5,0,291825.84
101957,9,7,0,159514.05
101958,6,1,0,84798.21
101959,20,9,0,238656.6
101960,4,0,0,191126.25
101962,16,2,0,152522.94
101963,3,2,0,95295.0
101966,5,1,0,50319.9
101967,8,3,0,274270.5
101968,1,0,0,103041.0
101969,1,0,0,38880.0
101970,3,3,0,669000.0
101972,5,2,0,131868.9
101973,4,3,0,362773.12
101974,3,1,0,187500.0
101975,2,1,0,86046.75
101977,7,3,0,148654.28
101979,2,1,0,130722.75
101980,6,3,0,164742.75
101981,19,11,0,366609.47
101982,2,1,0,2.475e+06
101985,12,3,0,491266.88
101986,13,5,0,384227.06
101987,1,1,0,337500.0
101988,1,0,0,222300.0
101989,1,1,0,36000.0
101990,1,0,0,135000.0
101992,1,0,0,1.722906e+06
101993,6,3,0,1.3128471e+06
101995,1,0,0,3.15e+06
101996,1,1,0,900000.0
101997,5,4,0,176289.5
101999,9,3,0,932746.25
102000,3,1,0,177729.0
102001,4,2,0,71670.375
102002,5,4,0,143730.0
102003,7,4,0,65397.215
102004,4,0,0,104789.86
102005,3,0,0,65773.5
102006,3,2,0,53961.0
102007,7,4,0,99786.21
102008,2,1,0,90247.5
102009,2,1,0,94835.25
102010,5,3,0,176396.4
102011,11,6,0,132443.53
102012,7,3,0,205915.5
102013,2,1,0,76860.0
102014,5,2,0,261891.0
102015,11,8,0,331677.4
102016,5,0,0,88848.9
102017,4,0,0,144584.06
102018,2,1,0,82995.75
102019,4,4,0,85500.0
102020,1,1,0,301907.53
102021,1,0,0,675000.0
102022,20,5,0,111683.81
102023,7,2,0,185517.61
102024,3,1,0,149545.5
102025,5,2,0,95437.01
102026,3,3,0,171534.0
102027,1,1,0,4.9433535e+06
102028,8,5,0,233394.75
102029,2,0,0,69494.625
102030,7,4,0,296501.66
102031,2,1,0,317250.0
102032,3,1,0,166500.0
102033,1,0,0,28341.0
102035,6,2,0,468549.4
102036,7,2,0,63061.715
102037,3,2,0,11993.31
102038,10,9,0,400954.75
102039,3,1,0,3.8895732e+06
102040,7,4,0,168168.86
102041,8,3,0,315382.75
102043,13,8,0,250698.47
102044,1,1,0,180000.0
102045,4,4,0,433008.0
102047,2,2,0,146250.0
102048,5,2,0,71468.1
102049,2,1,0,28986.75
102050,5,1,0,117991.8
102051,6,4,0,163769.73
102052,11,3,0,338777.6
102053,6,2,0,22500.0
102054,2,2,0,2.173725e+06
102056,8,3,0,96292.06
102061,6,1,0,104250.0
102062,4,1,0,102060.0
102063,1,1,0,225000.0
102065,11,3,0,91685.87
102066,1,1,0,979069.5
102067,8,3,0,80782.875
102068,7,2,0,246760.08
102069,9,2,0,932877.75
102070,3,1,0,13425.0
102071,6,1,0,39844.5
102072,2,1,0,32675.355
102073,15,7,0,974374.1
102074,4,4,0,2.2012435e+06
102076,9,7,0,359500.0
102077,4,1,0,59539.5
102078,8,2,0,180064.78
102080,4,2,0,202068.22
102081,7,2,0,102895.805
102082,3,3,0,553500.0
102083,4,1,0,98717.695
102085,1,1,0,72747.0
102086,19,1,0,586107.4
102087,1,1,0,990000.0
102089,2,1,0,251482.5
102090,1,0,0,98113.5
102091,8,4,0,794337.6
102092,3,2,0,47878.5
102093,4,0,0,56185.863
102094,3,2,0,1.9089e+06
102095,12,5,0,369750.0
102096,12,8,0,92504.625
102098,2,1,0,1.34325e+06
102099,3,3,0,246561.0
102100,1,0,0,211208.4
102102,8,1,0,269459.9
102103,13,2,0,1.4616002e+06
102104,5,2,0,114175.8
102105,4,2,0,145809.5
102106,1,0,0,18349.605
102107,15,2,0,109823.945
102108,15,12,0,331547.0
102109,2,1,0,14512.5
102110,4,1,0,154296.0
102111,6,2,0,1.948875e+06
102113,3,0,0,139575.0
102114,21,9,0,419087.47
102115,9,3,0,459720.0
102116,8,0,0,819845.44
102118,3,0,0,278034.0
102119,5,1,0,123997.5
102120,6,3,0,250505.25
102121,1,0,0,74032.6
102122,12,4,0,222517.58
102123,8,4,0,751234.75
102124,3,1,0,95974.5
102125,5,1,0,90524.7
102126,1,1,0,90000.0
102127,7,2,0,194247.7
102128,1,1,0,1.12815e+06
102129,6,2,0,204129.75
102130,2,1,0,129978.0
102131,3,2,0,165207.0
102132,7,4,0,281703.22
102133,2,0,0,18855.0
102134,9,2,0,328073.0
102136,7,3,0,165739.28
102137,9,2,0,492332.0
102138,16,5,0,308872.62
102139,8,4,0,75857.06
102140,5,3,0,152973.0
102141,3,0,0,149365.38
102142,6,2,0,1.0227237e+06
102143,7,5,0,1.5324166e+06
102144,6,4,0,177430.5
102145,3,2,0,145729.73
102147,10,5,0,75860.375
102148,9,1,0,188781.5
102149,8,3,0,238053.38
102151,11,3,0,206658.81
102152,6,3,0,381000.0
102153,2,0,0,25318.598
102154,1,1,0,135000.0
102156,1,0,0,45400.5
102157,5,1,0,277042.5
102158,10,7,0,467050.5
102159,9,3,0,182162.0
102160,2,0,0,16809.75
102161,1,1,0,981000.0
102162,4,1,0,412875.0
102163,1,0,0,262350.0
102164,5,2,0,311646.6
102165,5,2,0,369607.3
102166,2,1,0,137076.75
102167,17,6,0,324069.66
102169,2,1,0,70117.83
102170,3,0,0,46374.0
102171,2,1,0,3.419358e+06
102172,10,4,0,82353.83
102173,7,3,0,39848.496
102174,5,0,0,84801.6
102175,5,1,0,529273.8
102176,3,0,0,338221.5
102177,1,0,0,26034.346
102178,7,2,0,109619.42
102179,2,1,0,37777.5
102183,7,3,0,345446.34
102184,2,0,0,9234.0
102185,6,2,0,442182.0
102186,8,4,0,277292.8
102188,1,1,0,315000.0
102189,7,5,0,367671.03
102190,3,2,0,358441.34
102191,5,2,0,54252.0
102192,1,0,0,81000.0
102193,3,2,0,126000.0
102194,2,1,0,129767.76
102195,4,3,0,190004.62
102196,11,3,0,150714.81
102197,5,3,0,697779.0
102198,9,1,0,154914.38
102200,3,0,0,98091.0
102202,9,3,0,1.2767369e+06
102203,4,0,0,73270.125
102204,6,2,0,72458.555
102205,14,6,0,240507.0
102206,4,1,0,128157.75
102207,5,1,0,34433.91
102209,1,0,0,277020.0
102210,9,3,0,285354.5
102211,5,1,0,206444.7
102212,5,0,0,153212.9
102213,8,2,0,71310.266
102214,7,3,0,431322.44
102215,4,0,0,71608.81
102216,9,1,0,2.3475818e+06
102217,6,2,0,502890.0
102218,8,2,0,134118.52
102219,7,3,0,337798.0
102220,9,0,0,136101.5
102221,8,1,0,97147.03
102222,16,5,0,200456.75
102223,5,2,0,764680.5
102224,5,3,0,1.6056912e+06
102225,7,4,0,348557.16
102226,4,2,0,59216.492
102227,10,7,0,81578.836
102229,10,1,0,237046.8
102230,16,6,0,473954.22
102232,7,4,0,468588.84
102233,4,1,0,258327.19
102234,21,6,0,200351.17
102235,1,1,0,111508.24
102238,3,1,0,48417.27
102239,6,3,0,1.251531e+06
102240,2,1,0,65099.88
102241,10,2,0,69415.83
102242,4,0,0,81499.5
102243,17,5,0,264789.78
102245,7,1,0,326081.56
102246,14,3,0,291863.56
102247,2,1,0,79402.5
102248,9,3,0,241332.0
102249,12,3,0,427239.1
102250,7,4,0,134099.02
102251,2,1,0,137250.0
102252,6,0,0,81066.555
102253,9,3,0,593706.0
102254,9,3,0,179597.86
102255,3,1,0,88275.0
102256,6,1,0,100333.9
102257,5,0,0,83265.89
102258,5,3,0,344616.12
102260,8,4,0,385210.12
102261,6,2,0,164043.0
102262,5,5,0,159386.11
102263,6,4,0,247986.75
102264,2,1,0,202500.0
102266,2,2,0,182810.25
102267,9,5,0,616892.9
102268,5,1,0,138142.8
102269,5,1,0,59827.5
102270,13,2,0,94764.51
102271,31,1,0,102777.7
102272,5,2,0,1.0062e+06
102273,5,2,0,78603.3
102274,2,1,0,850252.5
102275,3,2,0,585000.0
102276,4,2,0,2.2600215e+06
102277,5,2,0,106746.836
102279,4,4,0,145456.88
102280,5,3,0,111074.5
102281,6,3,0,119031.0
102284,13,3,0,219463.03
102285,2,1,0,1.036575e+06
102286,5,3,0,212331.6
102288,1,1,0,2.25e+06
102289,4,2,0,320773.5
102290,6,1,0,183174.75
102291,2,0,0,135000.0
102292,6,3,0,39318.48
102293,12,4,0,165756.56
