SK_ID_CURR,N_PREV_APPLICATIONS,N_PREV_REFUSED,N_PREV_APPROVED,PREV_REFUSED_RATIO
101035,1,0,1,0.0
101036,2,0,2,0.0
101037,8,2,5,0.25
101038,2,0,2,0.0
101039,8,2,1,0.25
101040,6,3,0,0.5
101041,1,0,1,0.0
101042,2,0,1,0.0
101043,13,8,5,0.6153846153846154
101044,7,0,6,0.0
101045,6,4,2,0.6666666666666666
101046,5,0,5,0.0
101047,4,1,2,0.25
101048,16,2,6,0.125
101049,12,5,6,0.4166666666666667
101050,7,1,4,0.14285714285714285
101051,3,0,3,0.0
101052,3,1,2,0.3333333333333333
101053,1,0,1,0.0
101054,1,0,1,0.0
101055,2,0,2,0.0
101056,3,2,1,0.6666666666666666
101057,14,3,3,0.21428571428571427
101058,12,1,7,0.08333333333333333
101059,6,0,6,0.0
101060,1,0,1,0.0
101061,3,0,2,0.0
101062,5,0,3,0.0
101063,2,0,2,0.0
101064,2,0,1,0.0
101065,2,0,2,0.0
101066,1,0,1,0.0
101067,17,9,4,0.5294117647058824
101068,5,0,4,0.0
101069,17,5,9,0.29411764705882354
101070,2,0,2,0.0
101071,1,0,1,0.0
101072,21,5,12,0.23809523809523808
101073,1,0,1,0.0
101074,4,0,2,0.0
101075,15,6,6,0.4
101076,8,7,1,0.875
101077,4,0,2,0.0
101078,19,10,6,0.5263157894736842
101079,2,0,2,0.0
101080,5,1,2,0.2
101081,3,0,2,0.0
101082,1,0,1,0.0
101083,2,0,1,0.0
101084,7,1,4,0.14285714285714285
101085,3,0,3,0.0
101086,6,2,3,0.3333333333333333
101087,6,1,5,0.16666666666666666
101088,14,5,6,0.35714285714285715
101089,8,1,7,0.125
101090,15,4,4,0.26666666666666666
101091,1,0,1,0.0
101092,3,0,3,0.0
101093,3,0,2,0.0
101094,5,0,3,0.0
101095,1,0,1,0.0
101096,2,0,2,0.0
101097,4,0,3,0.0
101098,2,0,2,0.0
101099,8,0,7,0.0
101100,7,1,3,0.14285714285714285
101101,1,0,1,0.0
101102,6,0,5,0.0
101103,5,0,3,0.0
101104,7,1,6,0.14285714285714285
101105,4,0,3,0.0
101106,16,4,9,0.25
101108,2,0,2,0.0
101109,2,0,1,0.0
101110,9,0,7,0.0
101111,12,4,4,0.3333333333333333
101112,23,12,6,0.5217391304347826
101113,1,0,1,0.0
101114,2,0,2,0.0
101115,3,0,3,0.0
101116,15,7,5,0.4666666666666667
101117,3,0,3,0.0
101118,4,2,2,0.5
101119,3,0,3,0.0
101120,5,1,4,0.2
101121,4,3,1,0.75
101122,5,0,4,0.0
101123,4,0,4,0.0
101124,1,0,1,0.0
101125,6,0,3,0.0
101126,5,0,3,0.0
101127,7,2,3,0.2857142857142857
101128,3,0,2,0.0
101129,1,0,1,0.0
101130,3,0,2,0.0
101132,1,0,1,0.0
101133,11,2,6,0.18181818181818182
101134,9,0,8,0.0
101136,6,0,5,0.0
101137,5,1,3,0.2
101138,11,3,6,0.2727272727272727
101139,9,0,6,0.0
101140,2,0,2,0.0
101141,7,1,1,0.14285714285714285
101142,3,1,2,0.3333333333333333
101143,2,0,2,0.0
101144,1,0,1,0.0
101145,6,0,3,0.0
101147,8,1,7,0.125
101148,5,2,3,0.4
101149,2,0,2,0.0
101150,2,0,2,0.0
101151,1,0,1,0.0
101152,15,4,7,0.26666666666666666
101153,1,0,1,0.0
101154,7,0,3,0.0
101155,7,3,3,0.42857142857142855
101156,5,0,4,0.0
101157,4,0,4,0.0
101158,1,0,1,0.0
101159,1,0,1,0.0
101160,4,1,1,0.25
101161,4,0,4,0.0
101162,5,0,2,0.0
101163,2,0,1,0.0
101164,9,1,4,0.1111111111111111
101165,2,0,2,0.0
101166,5,1,2,0.2
101167,8,3,5,0.375
101168,10,6,4,0.6
101169,9,4,5,0.4444444444444444
101170,7,0,5,0.0
101171,6,1,3,0.16666666666666666
101172,3,2,1,0.6666666666666666
101173,4,3,1,0.75
101174,1,0,1,0.0
101175,10,4,5,0.4
101176,2,0,1,0.0
101177,4,0,4,0.0
101178,3,0,3,0.0
101179,11,2,8,0.18181818181818182
101180,4,1,2,0.25
101181,11,1,3,0.09090909090909091
101182,2,0,2,0.0
101183,5,0,3,0.0
101184,1,0,1,0.0
101185,1,0,1,0.0
101186,1,0,1,0.0
101187,16,11,5,0.6875
101188,6,1,5,0.16666666666666666
101189,5,0,2,0.0
101190,2,0,2,0.0
101191,9,0,7,0.0
101192,9,1,7,0.1111111111111111
101193,3,1,1,0.3333333333333333
101194,4,1,2,0.25
101195,1,0,1,0.0
101196,22,11,10,0.5
101197,1,0,1,0.0
101198,11,4,5,0.36363636363636365
101199,10,2,7,0.2
101200,8,2,2,0.25
101201,1,0,1,0.0
101202,3,0,3,0.0
101203,2,0,1,0.0
101204,1,0,1,0.0
101205,4,1,3,0.25
101206,5,1,3,0.2
101207,5,2,3,0.4
101208,9,5,4,0.5555555555555556
101209,3,0,2,0.0
101210,8,1,5,0.125
101211,8,0,4,0.0
101212,11,0,10,0.0
101213,1,0,1,0.0
101215,4,0,4,0.0
101216,1,0,1,0.0
101217,7,0,3,0.0
101218,8,5,2,0.625
101219,1,0,1,0.0
101220,4,0,1,0.0
101221,5,2,3,0.4
101222,6,0,4,0.0
101223,1,0,1,0.0
101224,11,2,3,0.18181818181818182
101225,3,0,2,0.0
101226,1,0,1,0.0
101227,4,0,4,0.0
101228,2,1,1,0.5
101229,2,0,2,0.0
101230,5,0,5,0.0
101231,16,8,6,0.5
101232,5,0,5,0.0
101234,3,0,2,0.0
101236,9,3,4,0.3333333333333333
101237,7,1,4,0.14285714285714285
101238,11,2,3,0.18181818181818182
101239,1,0,1,0.0
101240,5,1,4,0.2
101241,4,0,3,0.0
101242,1,0,1,0.0
101243,10,3,6,0.3
101244,1,0,1,0.0
101245,1,0,1,0.0
101246,7,0,5,0.0
101247,6,2,3,0.3333333333333333
101248,2,1,1,0.5
101249,6,0,5,0.0
101250,2,0,1,0.0
101251,1,0,1,0.0
101252,9,4,2,0.4444444444444444
101253,3,0,3,0.0
101254,9,1,7,0.1111111111111111
101255,2,1,1,0.5
101256,2,0,1,0.0
101257,3,1,2,0.3333333333333333
101258,1,0,1,0.0
101259,7,0,5,0.0
101260,1,0,1,0.0
101261,3,0,2,0.0
101262,2,0,1,0.0
101263,5,1,2,0.2
101264,2,0,2,0.0
101265,5,1,4,0.2
101266,7,1,6,0.14285714285714285
101267,4,1,3,0.25
101268,13,3,6,0.23076923076923078
101269,10,1,3,0.1
101270,1,0,1,0.0
101271,8,0,8,0.0
101272,2,0,2,0.0
101273,6,0,6,0.0
101274,9,0,6,0.0
101275,2,0,2,0.0
101276,24,20,4,0.8333333333333334
101277,9,2,4,0.2222222222222222
101278,4,0,4,0.0
101279,6,1,3,0.16666666666666666
101280,4,0,4,0.0
101281,14,3,5,0.21428571428571427
101282,12,2,3,0.16666666666666666
101283,7,3,3,0.42857142857142855
101284,9,4,4,0.4444444444444444
101285,1,0,1,0.0
101286,2,0,2,0.0
101287,1,0,1,0.0
101288,2,0,1,0.0
101289,11,1,8,0.09090909090909091
101291,3,3,0,1.0
101292,9,0,7,0.0
101293,1,0,1,0.0
101294,2,0,2,0.0
101295,12,2,8,0.16666666666666666
101296,5,3,2,0.6
101297,10,2,6,0.2
101298,3,1,2,0.3333333333333333
101299,1,0,1,0.0
101300,2,0,2,0.0
101301,3,1,1,0.3333333333333333
101302,16,3,6,0.1875
101303,1,0,1,0.0
101304,3,0,3,0.0
101305,9,0,4,0.0
101306,7,5,2,0.7142857142857143
101307,4,0,3,0.0
101308,2,0,2,0.0
101309,3,1,1,0.3333333333333333
101310,5,0,3,0.0
101311,6,3,3,0.5
101312,3,0,3,0.0
101313,7,1,6,0.14285714285714285
101314,6,0,5,0.0
101315,12,3,8,0.25
101316,3,0,3,0.0
101317,3,0,3,0.0
101318,5,0,5,0.0
101319,7,2,3,0.2857142857142857
101320,2,0,2,0.0
101321,9,0,5,0.0
101322,4,0,3,0.0
101323,8,2,5,0.25
101324,10,4,6,0.4
101325,9,0,5,0.0
101326,5,1,4,0.2
101327,6,0,6,0.0
101328,3,0,1,0.0
101329,7,0,4,0.0
101330,4,1,3,0.25
101331,1,0,1,0.0
101333,1,0,1,0.0
101334,2,0,2,0.0
101335,4,0,4,0.0
101336,1,0,1,0.0
101337,5,1,4,0.2
101338,1,0,1,0.0
101339,1,0,1,0.0
101340,4,0,3,0.0
101341,5,0,5,0.0
101342,8,5,1,0.625
101343,4,0,4,0.0
101344,16,5,5,0.3125
101345,2,1,1,0.5
101346,4,1,2,0.25
101347,10,2,8,0.2
101348,4,0,4,0.0
101349,23,12,3,0.5217391304347826
101350,1,0,1,0.0
101351,6,2,3,0.3333333333333333
101352,13,1,9,0.07692307692307693
101353,4,0,4,0.0
101354,1,0,1,0.0
101355,6,0,4,0.0
101356,4,1,3,0.25
101357,2,0,2,0.0
101359,6,2,3,0.3333333333333333
101360,1,0,1,0.0
101362,4,2,1,0.5
101363,1,0,1,0.0
101364,1,0,1,0.0
101365,3,0,3,0.0
101366,1,0,1,0.0
101367,1,0,1,0.0
101368,1,0,1,0.0
101369,1,0,1,0.0
101370,6,3,3,0.5
101371,7,1,5,0.14285714285714285
101372,4,0,4,0.0
101373,8,2,4,0.25
101374,2,0,2,0.0
101375,2,0,1,0.0
101376,1,0,1,0.0
101377,2,0,2,0.0
101378,6,0,5,0.0
101379,6,0,3,0.0
101380,1,0,1,0.0
101381,7,1,6,0.14285714285714285
101382,1,0,1,0.0
101383,15,2,12,0.13333333333333333
101384,3,0,2,0.0
101385,8,0,8,0.0
101386,20,9,6,0.45
101388,4,1,1,0.25
101389,12,2,4,0.16666666666666666
101390,3,0,3,0.0
101391,2,0,2,0.0
101392,5,0,5,0.0
101393,4,0,4,0.0
101394,13,1,11,0.07692307692307693
101395,11,1,7,0.09090909090909091
101396,2,0,2,0.0
101397,3,0,3,0.0
101398,3,0,3,0.0
101399,14,2,9,0.14285714285714285
101400,4,0,3,0.0
101401,1,0,1,0.0
101402,1,0,1,0.0
101403,11,4,6,0.36363636363636365
101404,2,0,2,0.0
101405,7,1,6,0.14285714285714285
101406,15,7,6,0.4666666666666667
101407,9,1,5,0.1111111111111111
101408,5,0,4,0.0
101409,1,0,1,0.0
101410,3,0,3,0.0
101411,1,0,1,0.0
101412,5,0,4,0.0
101413,1,0,1,0.0
101415,2,0,2,0.0
101416,2,0,2,0.0
101417,4,0,4,0.0
101418,3,0,3,0.0
101419,1,0,1,0.0
101420,5,0,3,0.0
101421,3,0,3,0.0
101422,3,0,3,0.0
101423,7,1,5,0.14285714285714285
101424,2,0,1,0.0
101425,5,3,2,0.6
101426,7,3,1,0.42857142857142855
101427,8,1,4,0.125
101429,4,1,2,0.25
101430,3,0,3,0.0
101431,4,3,1,0.75
101432,4,0,4,0.0
101433,11,0,4,0.0
101434,1,0,1,0.0
101435,6,1,5,0.16666666666666666
101436,1,0,1,0.0
101437,10,1,4,0.1
101438,1,0,1,0.0
101439,10,4,5,0.4
101440,3,0,2,0.0
101441,3,1,2,0.3333333333333333
101442,2,0,2,0.0
101443,2,0,2,0.0
101444,2,0,1,0.0
101445,4,0,3,0.0
101446,1,0,1,0.0
101447,18,5,13,0.2777777777777778
101448,12,1,5,0.08333333333333333
101449,3,0,3,0.0
101450,1,0,1,0.0
101451,2,0,2,0.0
101452,2,0,2,0.0
101453,9,2,3,0.2222222222222222
101454,3,0,2,0.0
101455,10,2,7,0.2
101456,4,2,2,0.5
101457,11,4,3,0.36363636363636365
101458,3,0,2,0.0
101459,2,0,2,0.0
101460,2,0,2,0.0
101461,3,0,3,0.0
101462,1,0,1,0.0
101463,3,0,3,0.0
101464,6,0,6,0.0
101465,8,1,6,0.125
101466,3,0,2,0.0
101467,3,0,2,0.0
101468,4,0,2,0.0
101469,17,1,7,0.058823529411764705
101470,5,0,3,0.0
101471,2,1,1,0.5
101472,6,0,3,0.0
101473,1,0,1,0.0
101474,2,0,1,0.0
101475,2,0,2,0.0
101476,7,3,4,0.42857142857142855
101477,12,4,4,0.3333333333333333
101478,21,4,9,0.19047619047619047
101479,9,1,5,0.1111111111111111
101480,3,0,3,0.0
101481,4,2,1,0.5
101482,3,0,1,0.0
101483,1,0,1,0.0
101484,6,4,2,0.6666666666666666
101485,12,3,6,0.25
101486,1,0,1,0.0
101487,1,0,1,0.0
101488,11,5,3,0.45454545454545453
101489,2,1,1,0.5
101490,5,1,1,0.2
101491,3,0,3,0.0
101492,1,0,1,0.0
101493,4,0,3,0.0
101494,8,0,7,0.0
101495,2,0,2,0.0
101496,8,2,3,0.25
101497,4,0,3,0.0
101499,10,1,9,0.1
101500,2,0,2,0.0
101501,21,7,9,0.3333333333333333
101502,9,3,6,0.3333333333333333
101503,2,0,2,0.0
101504,13,4,5,0.3076923076923077
101505,9,2,3,0.2222222222222222
101506,1,0,1,0.0
101507,2,0,2,0.0
101508,7,0,4,0.0
101509,1,0,1,0.0
101510,2,0,2,0.0
101511,1,0,1,0.0
101512,4,0,4,0.0
101513,7,0,5,0.0
101514,10,6,3,0.6
101515,5,3,2,0.6
101516,4,1,2,0.25
101517,7,4,1,0.5714285714285714
101518,5,2,3,0.4
101519,5,2,2,0.4
101520,22,7,8,0.3181818181818182
101521,2,0,2,0.0
101522,2,0,2,0.0
101523,2,0,2,0.0
101524,1,0,1,0.0
101525,7,1,6,0.14285714285714285
101526,1,0,1,0.0
101527,5,0,5,0.0
101528,3,0,3,0.0
101529,9,6,1,0.6666666666666666
101530,2,1,1,0.5
101531,3,0,2,0.0
101532,8,2,5,0.25
101533,8,4,3,0.5
101534,4,2,1,0.5
101535,7,1,5,0.14285714285714285
101536,2,0,2,0.0
101537,1,0,1,0.0
101538,7,1,6,0.14285714285714285
101539,5,0,3,0.0
101540,4,3,1,0.75
101541,7,0,4,0.0
101542,12,0,7,0.0
101543,4,0,3,0.0
101544,8,1,4,0.125
101545,3,0,2,0.0
101546,11,0,6,0.0
101547,4,0,3,0.0
101548,11,3,6,0.2727272727272727
101549,4,0,4,0.0
101551,2,1,1,0.5
101552,1,0,1,0.0
101553,3,0,3,0.0
101554,6,0,4,0.0
101555,1,0,1,0.0
101556,7,1,4,0.14285714285714285
101557,4,0,3,0.0
101558,4,0,4,0.0
101559,7,5,1,0.7142857142857143
101560,15,11,1,0.7333333333333333
101561,3,0,2,0.0
101562,2,1,1,0.5
101563,4,0,3,0.0
101564,1,0,1,0.0
101565,10,2,3,0.2
101566,2,0,1,0.0
101567,3,0,3,0.0
101568,4,0,3,0.0
101569,2,0,2,0.0
101570,1,0,1,0.0
101571,5,0,5,0.0
101572,2,0,2,0.0
101573,4,1,2,0.25
101574,10,1,2,0.1
101575,10,3,4,0.3
101576,3,0,3,0.0
101577,3,0,3,0.0
101579,19,4,3,0.21052631578947367
101580,3,0,3,0.0
101581,1,0,1,0.0
101582,1,0,1,0.0
101583,5,0,4,0.0
101584,2,0,2,0.0
101586,3,0,3,0.0
101587,9,0,4,0.0
101588,2,0,2,0.0
101589,11,3,5,0.2727272727272727
101590,4,1,3,0.25
101591,4,0,4,0.0
101592,6,4,2,0.6666666666666666
101593,8,1,4,0.125
101594,9,0,5,0.0
101595,1,0,1,0.0
101596,1,0,1,0.0
101597,3,0,2,0.0
101598,4,0,3,0.0
101599,11,4,7,0.36363636363636365
101600,4,0,4,0.0
101601,17,6,5,0.35294117647058826
101602,4,0,3,0.0
101603,7,0,3,0.0
101604,7,0,7,0.0
101605,11,3,8,0.2727272727272727
101606,2,0,2,0.0
101607,12,0,11,0.0
101608,3,1,1,0.3333333333333333
101609,2,1,1,0.5
101610,7,1,3,0.14285714285714285
101611,6,0,6,0.0
101612,5,2,3,0.4
101613,4,0,4,0.0
101615,9,1,4,0.1111111111111111
101616,4,0,4,0.0
101617,1,0,1,0.0
101618,5,0,3,0.0
101620,4,0,4,0.0
101621,3,1,1,0.3333333333333333
101622,4,0,4,0.0
101623,2,0,1,0.0
101624,11,2,4,0.18181818181818182
101625,14,3,6,0.21428571428571427
101626,3,0,3,0.0
101627,2,0,2,0.0
101628,6,0,4,0.0
101629,13,8,4,0.6153846153846154
101630,1,0,1,0.0
101631,8,1,6,0.125
101632,2,0,2,0.0
101633,3,0,3,0.0
101634,4,0,3,0.0
101635,2,0,2,0.0
101636,2,0,2,0.0
101637,3,0,3,0.0
101638,2,0,1,0.0
101639,7,0,3,0.0
101640,1,0,1,0.0
101641,2,0,2,0.0
101642,12,5,5,0.4166666666666667
101643,15,8,6,0.5333333333333333
101644,4,1,3,0.25
101646,4,2,2,0.5
101647,1,0,1,0.0
101648,9,3,3,0.3333333333333333
101649,6,1,5,0.16666666666666666
101650,2,0,2,0.0
101651,2,1,1,0.5
101652,4,0,4,0.0
101653,6,1,3,0.16666666666666666
101654,2,0,2,0.0
101655,22,10,4,0.45454545454545453
101656,15,5,3,0.3333333333333333
101657,8,0,7,0.0
101658,4,0,3,0.0
101659,3,0,3,0.0
101660,15,0,4,0.0
101661,6,0,4,0.0
101662,5,0,3,0.0
101663,1,0,1,0.0
101664,11,0,7,0.0
101665,2,0,2,0.0
101666,1,0,1,0.0
101667,2,0,1,0.0
101668,4,1,3,0.25
101669,7,3,3,0.42857142857142855
101670,1,0,1,0.0
101671,4,0,3,0.0
101672,6,0,5,0.0
101673,5,3,2,0.6
101674,2,0,1,0.0
101675,6,0,6,0.0
101676,9,0,5,0.0
101677,2,0,1,0.0
101678,3,0,3,0.0
101679,2,0,1,0.0
101680,2,0,2,0.0
101681,3,2,1,0.6666666666666666
101682,7,2,4,0.2857142857142857
101683,5,2,2,0.4
101684,1,0,1,0.0
101685,22,12,10,0.5454545454545454
101686,9,2,6,0.2222222222222222
101687,3,0,2,0.0
101689,10,6,4,0.6
101690,2,1,1,0.5
101692,1,0,1,0.0
101693,2,0,2,0.0
101694,1,0,1,0.0
101695,10,3,3,0.3
101696,9,6,3,0.6666666666666666
101697,3,2,1,0.6666666666666666
101698,14,7,6,0.5
101699,4,0,3,0.0
101700,3,0,1,0.0
101701,3,0,3,0.0
101702,1,0,1,0.0
101703,13,3,10,0.23076923076923078
101704,4,1,1,0.25
101705,5,1,2,0.2
101706,15,5,10,0.3333333333333333
101707,9,2,4,0.2222222222222222
101708,7,0,6,0.0
101709,4,1,3,0.25
101710,2,0,2,0.0
101711,5,0,3,0.0
101712,1,0,1,0.0
101713,6,2,4,0.3333333333333333
101714,5,0,2,0.0
101715,7,1,4,0.14285714285714285
101716,5,2,1,0.4
101718,12,5,3,0.4166666666666667
101719,10,4,3,0.4
101720,3,2,1,0.6666666666666666
101721,4,1,3,0.25
101722,2,0,1,0.0
101723,7,6,1,0.8571428571428571
101724,2,0,2,0.0
101725,8,1,5,0.125
101726,1,0,1,0.0
101727,1,0,1,0.0
101728,8,1,4,0.125
101729,1,0,1,0.0
101730,2,0,1,0.0
101731,1,0,0,0.0
101732,3,1,2,0.3333333333333333
101733,2,0,2,0.0
101734,15,3,4,0.2
101735,1,0,1,0.0
101736,1,0,1,0.0
101737,2,0,2,0.0
101738,1,0,1,0.0
101739,9,0,8,0.0
101740,13,2,8,0.15384615384615385
101741,4,0,2,0.0
101742,2,0,2,0.0
101743,1,0,1,0.0
101744,1,0,1,0.0
101745,2,1,1,0.5
101746,1,0,1,0.0
101747,7,1,4,0.14285714285714285
101748,24,16,3,0.6666666666666666
101749,4,0,3,0.0
101750,1,0,1,0.0
101751,2,0,2,0.0
101752,3,0,3,0.0
101753,3,0,2,0.0
101754,3,0,3,0.0
101755,4,0,4,0.0
101756,3,1,2,0.3333333333333333
101757,5,0,4,0.0
101758,2,0,2,0.0
101759,3,0,3,0.0
101760,2,0,2,0.0
101762,1,0,1,0.0
101763,11,0,10,0.0
101764,8,0,8,0.0
101765,17,1,6,0.058823529411764705
101766,9,1,4,0.1111111111111111
101767,3,1,2,0.3333333333333333
101768,3,1,1,0.3333333333333333
101770,5,0,4,0.0
101771,12,4,5,0.3333333333333333
101772,2,0,1,0.0
101773,4,1,3,0.25
101774,10,3,2,0.3
101775,10,2,6,0.2
101776,5,0,2,0.0
101777,6,0,4,0.0
101778,2,0,2,0.0
101779,10,2,6,0.2
101780,13,1,5,0.07692307692307693
101782,5,1,2,0.2
101783,9,2,7,0.2222222222222222
101784,1,0,1,0.0
101785,2,0,1,0.0
101786,1,0,0,0.0
101787,3,2,1,0.6666666666666666
101788,2,0,2,0.0
101789,2,0,2,0.0
101790,5,0,3,0.0
101791,6,2,4,0.3333333333333333
101792,7,0,5,0.0
101793,5,0,4,0.0
101794,6,0,6,0.0
101795,2,0,2,0.0
101796,3,1,1,0.3333333333333333
101797,7,0,7,0.0
101798,2,0,2,0.0
101799,2,0,2,0.0
101800,7,1,5,0.14285714285714285
101801,2,0,2,0.0
101802,1,0,1,0.0
101803,3,0,2,0.0
101804,1,0,1,0.0
101805,1,0,1,0.0
101806,1,0,1,0.0
101807,2,1,1,0.5
101808,1,0,1,0.0
101809,2,0,2,0.0
101810,2,0,2,0.0
101811,7,2,4,0.2857142857142857
101813,6,0,6,0.0
101814,1,0,1,0.0
101815,4,0,2,0.0
101816,11,2,6,0.18181818181818182
101817,3,0,2,0.0
101818,17,4,9,0.23529411764705882
101819,1,0,1,0.0
101820,4,0,3,0.0
101821,2,0,2,0.0
101822,2,0,2,0.0
101823,3,0,3,0.0
101824,4,0,1,0.0
101825,2,1,1,0.5
101826,16,8,4,0.5
101827,3,0,3,0.0
101828,8,4,2,0.5
101829,3,0,3,0.0
101830,5,2,3,0.4
101831,4,1,2,0.25
101832,7,1,3,0.14285714285714285
101833,5,1,3,0.2
101834,3,0,3,0.0
101835,14,1,9,0.07142857142857142
101836,5,0,4,0.0
101837,5,0,4,0.0
101838,3,0,3,0.0
101840,6,0,3,0.0
101841,9,4,5,0.4444444444444444
101842,3,0,1,0.0
101844,10,0,9,0.0
101845,4,1,3,0.25
101846,1,0,1,0.0
101847,2,0,2,0.0
101848,4,0,4,0.0
101849,3,1,2,0.3333333333333333
101850,1,0,1,0.0
101852,9,0,7,0.0
101853,5,3,2,0.6
101854,8,0,6,0.0
101855,7,0,4,0.0
101856,8,2,6,0.25
101857,1,0,1,0.0
101858,3,0,1,0.0
101859,2,0,2,0.0
101860,12,2,7,0.16666666666666666
101861,2,0,2,0.0
101862,3,0,2,0.0
101863,3,0,3,0.0
101864,6,0,3,0.0
101865,3,0,1,0.0
101866,2,0,2,0.0
101867,4,0,4,0.0
101868,8,0,8,0.0
101869,1,0,1,0.0
101870,3,0,2,0.0
101871,3,0,1,0.0
101872,1,0,1,0.0
101873,15,7,3,0.4666666666666667
101874,3,2,1,0.6666666666666666
101875,3,0,2,0.0
101876,1,0,1,0.0
101877,2,0,1,0.0
101878,5,0,5,0.0
101879,11,5,6,0.45454545454545453
101880,14,5,6,0.35714285714285715
101881,1,0,1,0.0
101882,14,5,5,0.35714285714285715
101883,2,0,2,0.0
101884,1,0,1,0.0
101885,7,5,2,0.7142857142857143
101886,2,0,2,0.0
101887,1,0,1,0.0
101888,1,0,1,0.0
101889,1,0,1,0.0
101890,1,1,0,1.0
101891,5,1,4,0.2
101892,1,0,1,0.0
101893,2,0,1,0.0
101894,1,0,1,0.0
101895,4,0,3,0.0
101896,3,0,2,0.0
101897,1,0,1,0.0
101898,4,0,3,0.0
101899,12,2,6,0.16666666666666666
101900,1,0,1,0.0
101901,3,1,2,0.3333333333333333
101902,2,0,2,0.0
101903,1,0,1,0.0
101904,1,0,1,0.0
101905,2,0,2,0.0
101906,2,0,1,0.0
101907,2,0,1,0.0
101908,2,0,2,0.0
101909,5,1,2,0.2
101910,1,0,1,0.0
101911,1,0,1,0.0
101912,2,1,1,0.5
101913,7,1,3,0.14285714285714285
101914,1,0,1,0.0
101915,3,1,2,0.3333333333333333
101916,4,0,2,0.0
101917,10,0,7,0.0
101918,3,0,3,0.0
101919,5,1,4,0.2
101920,1,0,1,0.0
101921,4,1,3,0.25
101922,12,1,11,0.08333333333333333
101923,1,0,1,0.0
101924,6,0,4,0.0
101925,6,2,4,0.3333333333333333
101926,1,0,1,0.0
101927,2,0,2,0.0
101928,3,0,2,0.0
101929,4,1,2,0.25
101930,2,0,2,0.0
101931,2,0,2,0.0
101932,3,0,2,0.0
101933,4,2,1,0.5
101934,4,0,4,0.0
101935,19,7,11,0.3684210526315789
101936,1,0,1,0.0
101937,8,1,3,0.125
101938,9,4,1,0.4444444444444444
101939,1,0,1,0.0
101940,2,1,1,0.5
101941,4,0,4,0.0
101942,5,1,2,0.2
101943,1,0,1,0.0
101944,9,6,2,0.6666666666666666
101945,1,0,1,0.0
101946,8,2,4,0.25
101947,1,0,1,0.0
101948,12,4,5,0.3333333333333333
101949,11,2,7,0.18181818181818182
101950,3,0,2,0.0
101951,9,2,2,0.2222222222222222
101952,4,0,2,0.0
101953,8,2,6,0.25
101955,7,0,7,0.0
101956,15,7,5,0.4666666666666667
101957,1,0,1,0.0
101958,5,2,3,0.4
101959,8,1,7,0.125
101960,5,1,3,0.2
101961,13,8,5,0.6153846153846154
101962,11,6,5,0.5454545454545454
101963,4,0,2,0.0
101964,8,0,4,0.0
101965,1,0,1,0.0
101966,8,1,3,0.125
101967,3,0,2,0.0
101968,1,0,1,0.0
101969,2,0,2,0.0
101970,6,4,2,0.6666666666666666
101971,5,0,5,0.0
101972,5,2,2,0.4
101973,2,0,1,0.0
101974,8,0,1,0.0
101975,2,0,2,0.0
101976,2,1,1,0.5
101977,2,0,1,0.0
101978,5,1,3,0.2
101979,1,0,1,0.0
101980,1,0,1,0.0
101981,5,1,4,0.2
101982,7,1,6,0.14285714285714285
101983,3,2,1,0.6666666666666666
101984,1,0,1,0.0
101985,12,2,5,0.16666666666666666
101986,4,0,3,0.0
101987,3,0,3,0.0
101988,4,0,4,0.0
101989,4,0,3,0.0
101990,6,0,2,0.0
101991,4,0,3,0.0
101992,4,0,4,0.0
101993,1,0,1,0.0
101994,3,0,3,0.0
101995,1,0,1,0.0
101997,3,0,2,0.0
101998,8,3,3,0.375
101999,5,0,5,0.0
102000,3,1,1,0.3333333333333333
102001,1,0,1,0.0
102002,2,0,2,0.0
102003,2,0,2,0.0
102004,13,1,9,0.07692307692307693
102005,3,0,2,0.0
102006,3,0,3,0.0
102007,8,3,5,0.375
102008,3,0,3,0.0
102009,4,0,2,0.0
102010,1,0,1,0.0
102011,11,1,5,0.09090909090909091
102012,2,0,2,0.0
102013,1,0,1,0.0
102014,6,0,5,0.0
102015,1,0,1,0.0
102016,19,3,7,0.15789473684210525
102017,2,0,1,0.0
102018,6,2,1,0.3333333333333333
102019,3,0,3,0.0
102020,2,0,1,0.0
102021,3,0,2,0.0
102022,6,0,6,0.0
102023,7,2,2,0.2857142857142857
102024,2,0,2,0.0
102025,2,0,2,0.0
102026,4,1,3,0.25
102027,3,0,3,0.0
102028,7,4,3,0.5714285714285714
102029,5,0,4,0.0
102030,2,0,2,0.0
102031,5,0,2,0.0
102032,13,1,10,0.07692307692307693
102033,2,0,1,0.0
102034,2,0,2,0.0
102035,1,0,1,0.0
102036,3,0,2,0.0
102037,3,0,2,0.0
102038,4,1,2,0.25
102039,3,0,2,0.0
102040,14,2,8,0.14285714285714285
102041,3,0,3,0.0
102042,4,0,2,0.0
102043,5,2,3,0.4
102044,9,1,7,0.1111111111111111
102045,2,1,1,0.5
102047,1,0,1,0.0
102048,3,1,2,0.3333333333333333
102049,10,0,7,0.0
102051,2,0,2,0.0
102052,2,0,2,0.0
102053,4,0,2,0.0
102054,1,0,1,0.0
102055,9,0,7,0.0
102056,6,1,4,0.16666666666666666
102057,4,1,2,0.25
102058,5,0,3,0.0
102059,5,1,2,0.2
102060,6,0,6,0.0
102061,15,0,12,0.0
